DMA,Brand,Year,NielsenRating,LocalTeamInSB,PostRevenuePerWeek
623,OTHERBEER,2007,0.449,0,0.348001575
623,OTHERBEER,2008,0.462,0,0.389613975
623,OTHERBEER,2009,0.442,0,0.442481975
623,OTHERBEER,2010,0.489,0,0.4617888
623,OTHERBEER,2011,0.537,0,0.515532563
630,BUDWEISER,2008,0.454,0,0.1459184
630,BUDWEISER,2010,0.489,0,0.13075345
630,BUDWEISER,2011,0.5,0,0.141327213
630,COORS,2008,0.454,0,0.024181138
630,COORS,2010,0.489,0,0.025492725
630,COORS,2011,0.5,0,0.028149775
630,CORONA,2008,0.454,0,0.0138632
630,CORONA,2010,0.489,0,0.014242325
630,CORONA,2011,0.5,0,0.015832875
630,MILLER,2008,0.454,0,0.037219638
630,MILLER,2010,0.489,0,0.035929475
630,MILLER,2011,0.5,0,0.038443788
630,OTHERBEER,2008,0.454,0,0.105312363
630,OTHERBEER,2010,0.489,0,0.110690163
630,OTHERBEER,2011,0.5,0,0.1181109
635,BUDWEISER,2006,0.415,0,0.13148295
635,BUDWEISER,2007,0.42,0,0.197038225
635,BUDWEISER,2008,0.454,0,0.2174745
635,BUDWEISER,2009,0.347,0,0.213292075
635,BUDWEISER,2010,0.45,0,0.252400388
635,BUDWEISER,2011,0.506,0,0.271614563
635,COORS,2006,0.415,0,0.032475963
635,COORS,2007,0.42,0,0.04313525
635,COORS,2008,0.454,0,0.047871125
635,COORS,2009,0.347,0,0.050147988
635,COORS,2010,0.45,0,0.056685263
635,COORS,2011,0.506,0,0.056563525
635,CORONA,2006,0.415,0,0.02297825
635,CORONA,2007,0.42,0,0.02873325
635,CORONA,2008,0.454,0,0.032739288
635,CORONA,2009,0.347,0,0.029801788
635,CORONA,2010,0.45,0,0.034714663
635,CORONA,2011,0.506,0,0.035694325
635,MILLER,2006,0.415,0,0.065079463
635,MILLER,2007,0.42,0,0.090986013
635,MILLER,2008,0.454,0,0.10290565
635,MILLER,2009,0.347,0,0.104013763
635,MILLER,2010,0.45,0,0.110498338
635,MILLER,2011,0.506,0,0.117094325
635,OTHERBEER,2006,0.415,0,0.1436929
635,OTHERBEER,2007,0.42,0,0.181475763
635,OTHERBEER,2008,0.454,0,0.215025088
635,OTHERBEER,2009,0.347,0,0.229238863
635,OTHERBEER,2010,0.45,0,0.263488188
635,OTHERBEER,2011,0.506,0,0.313461463
640,BUDWEISER,2006,0.384,0,0.383092325
640,BUDWEISER,2007,0.419,0,0.435771913
640,BUDWEISER,2008,0.478,0,0.442859513
640,BUDWEISER,2009,0.463,0,0.46368125
640,BUDWEISER,2010,0.477,0,0.49659195
640,BUDWEISER,2011,0.481,0,0.393764988
640,COORS,2006,0.384,0,0.044831663
640,COORS,2007,0.419,0,0.05422205
640,COORS,2008,0.478,0,0.061470525
640,COORS,2009,0.463,0,0.06501275
640,COORS,2010,0.477,0,0.06893075
640,COORS,2011,0.481,0,0.063341975
640,CORONA,2006,0.384,0,0.047699438
640,CORONA,2007,0.419,0,0.0572384
640,CORONA,2008,0.478,0,0.05609725
640,CORONA,2009,0.463,0,0.0481115
640,CORONA,2010,0.477,0,0.053800838
640,CORONA,2011,0.481,0,0.048304438
640,MILLER,2006,0.384,0,0.126447663
640,MILLER,2007,0.419,0,0.146681963
640,MILLER,2008,0.478,0,0.156471775
640,MILLER,2009,0.463,0,0.153859288
640,MILLER,2010,0.477,0,0.152451763
640,MILLER,2011,0.481,0,0.13277305
640,OTHERBEER,2006,0.384,0,0.292477425
640,OTHERBEER,2007,0.419,0,0.341925888
640,OTHERBEER,2008,0.478,0,0.364283163
640,OTHERBEER,2009,0.463,0,0.35981115
640,OTHERBEER,2010,0.477,0,0.379982788
640,OTHERBEER,2011,0.481,0,0.354334663
641,BUDWEISER,2007,0.363,0,0.232220475
641,BUDWEISER,2008,0.371,0,0.27873585
641,BUDWEISER,2009,0.379,0,0.27802195
641,BUDWEISER,2010,0.493,0,0.310170375
641,BUDWEISER,2011,0.499,0,0.314204438
641,COORS,2007,0.363,0,0.024383275
641,COORS,2008,0.371,0,0.031641375
641,COORS,2009,0.379,0,0.034757775
641,COORS,2010,0.493,0,0.039975
641,COORS,2011,0.499,0,0.042878975
641,CORONA,2007,0.363,0,0.014809238
641,CORONA,2008,0.371,0,0.018327413
641,CORONA,2009,0.379,0,0.017669613
641,CORONA,2010,0.493,0,0.0195397
641,CORONA,2011,0.499,0,0.019729188
641,MILLER,2007,0.363,0,0.070609888
641,MILLER,2008,0.371,0,0.085521813
641,MILLER,2009,0.379,0,0.08802835
641,MILLER,2010,0.493,0,0.088386313
641,MILLER,2011,0.499,0,0.0885602
641,OTHERBEER,2007,0.363,0,0.103993725
641,OTHERBEER,2008,0.371,0,0.127506675
641,OTHERBEER,2009,0.379,0,0.136519075
641,OTHERBEER,2010,0.493,0,0.151470238
641,OTHERBEER,2011,0.499,0,0.167908575
659,BUDWEISER,2006,0.445,0,0.268216475
659,BUDWEISER,2007,0.487,0,0.290307375
659,BUDWEISER,2008,0.478,0,0.300875688
659,BUDWEISER,2009,0.472,0,0.338249338
659,BUDWEISER,2010,0.544,0,0.337745975
659,BUDWEISER,2011,0.542,0,0.311310538
659,COORS,2006,0.445,0,0.044613838
659,COORS,2007,0.487,0,0.052160688
659,COORS,2008,0.478,0,0.061199825
659,COORS,2009,0.472,0,0.072438638
659,COORS,2010,0.544,0,0.073878888
659,COORS,2011,0.542,0,0.08160155
659,CORONA,2006,0.445,0,0.035929
659,CORONA,2007,0.487,0,0.0404477
659,CORONA,2008,0.478,0,0.033279288
659,CORONA,2009,0.472,0,0.033110288
659,CORONA,2010,0.544,0,0.03410655
659,CORONA,2011,0.542,0,0.037110338
659,MILLER,2006,0.445,0,0.121783425
659,MILLER,2007,0.487,0,0.138167713
659,MILLER,2008,0.478,0,0.140153588
659,MILLER,2009,0.472,0,0.148184638
659,MILLER,2010,0.544,0,0.142231125
659,MILLER,2011,0.542,0,0.14129205
659,OTHERBEER,2006,0.445,0,0.324835588
659,OTHERBEER,2007,0.487,0,0.365519688
659,OTHERBEER,2008,0.478,0,0.393536313
659,OTHERBEER,2009,0.472,0,0.4039041
659,OTHERBEER,2010,0.544,0,0.413701863
659,OTHERBEER,2011,0.542,0,0.410803425
671,BUDWEISER,2007,0.435,0,0.251193238
671,BUDWEISER,2008,0.445,0,0.257374063
671,BUDWEISER,2009,0.427,0,0.294312
671,BUDWEISER,2010,0.507,0,0.2970382
671,BUDWEISER,2011,0.477,0,0.303710863
671,COORS,2007,0.435,0,0.0371938
671,COORS,2008,0.445,0,0.039700625
671,COORS,2009,0.427,0,0.047267538
671,COORS,2010,0.507,0,0.051761525
671,COORS,2011,0.477,0,0.056386238
671,CORONA,2007,0.435,0,0.008759775
671,CORONA,2008,0.445,0,0.0115751
671,CORONA,2009,0.427,0,0.014111313
671,CORONA,2010,0.507,0,0.012245875
671,CORONA,2011,0.477,0,0.014137025
671,MILLER,2007,0.435,0,0.025083813
671,MILLER,2008,0.445,0,0.0282841
671,MILLER,2009,0.427,0,0.033772463
671,MILLER,2010,0.507,0,0.030587588
671,MILLER,2011,0.477,0,0.040482688
671,OTHERBEER,2007,0.435,0,0.05667465
671,OTHERBEER,2008,0.445,0,0.063839475
671,OTHERBEER,2009,0.427,0,0.07179465
671,OTHERBEER,2010,0.507,0,0.080001875
671,OTHERBEER,2011,0.477,0,0.08361595
751,BUDWEISER,2006,0.515,0,0.120372225
751,BUDWEISER,2007,0.448,0,0.137564038
751,BUDWEISER,2008,0.461,0,0.145240288
751,BUDWEISER,2009,0.447,0,0.127687013
751,BUDWEISER,2010,0.485,0,0.1332797
751,BUDWEISER,2011,0.522,0,0.133585225
751,COORS,2006,0.515,0,0.069322925
751,COORS,2007,0.448,0,0.075498238
751,COORS,2008,0.461,0,0.077239613
751,COORS,2009,0.447,0,0.065067425
751,COORS,2010,0.485,0,0.071401325
751,COORS,2011,0.522,0,0.071945
751,CORONA,2006,0.515,0,0.030825638
751,CORONA,2007,0.448,0,0.037426463
751,CORONA,2008,0.461,0,0.03775945
751,CORONA,2009,0.447,0,0.028763588
751,CORONA,2010,0.485,0,0.027697438
751,CORONA,2011,0.522,0,0.024952863
751,MILLER,2006,0.515,0,0.044912275
751,MILLER,2007,0.448,0,0.049862925
751,MILLER,2008,0.461,0,0.052870113
751,MILLER,2009,0.447,0,0.037974425
751,MILLER,2010,0.485,0,0.037580613
751,MILLER,2011,0.522,0,0.036949913
751,OTHERBEER,2006,0.515,0,0.098743963
751,OTHERBEER,2007,0.448,0,0.111414963
751,OTHERBEER,2008,0.461,0,0.108609663
751,OTHERBEER,2009,0.447,0,0.098580538
751,OTHERBEER,2010,0.485,0,0.098647438
751,OTHERBEER,2011,0.522,0,0.104906088
753,BUDWEISER,2006,0.39,0,0.932927425
753,BUDWEISER,2007,0.371,0,0.9849732
753,BUDWEISER,2008,0.47,0,1.019305163
753,BUDWEISER,2009,0.475,1,1.102046913
753,BUDWEISER,2010,0.463,0,1.124756613
753,BUDWEISER,2011,0.511,0,1.056723375
753,COORS,2006,0.39,0,0.2741068
753,COORS,2007,0.371,0,0.302190538
753,COORS,2008,0.47,0,0.336951263
753,COORS,2009,0.475,1,0.349668825
753,COORS,2010,0.463,0,0.3646572
753,COORS,2011,0.511,0,0.3949783
753,CORONA,2006,0.39,0,0.162988988
753,CORONA,2007,0.371,0,0.1903096
753,CORONA,2008,0.47,0,0.18680985
753,CORONA,2009,0.475,0,0.174098525
753,CORONA,2010,0.463,0,0.15757635
753,CORONA,2011,0.511,0,0.172347463
753,MILLER,2006,0.39,0,0.333380575
753,MILLER,2007,0.371,0,0.365772925
753,MILLER,2008,0.47,0,0.37645895
753,MILLER,2009,0.475,1,0.354616038
753,MILLER,2010,0.463,0,0.332747738
753,MILLER,2011,0.511,0,0.335900713
753,OTHERBEER,2006,0.39,0,0.826396838
753,OTHERBEER,2007,0.371,0,0.919921913
753,OTHERBEER,2008,0.47,0,0.947940625
753,OTHERBEER,2009,0.475,1,1.013359163
753,OTHERBEER,2010,0.463,0,0.956693088
753,OTHERBEER,2011,0.511,0,0.992872638
770,BUDWEISER,2006,0.372,0,0.3502828
770,BUDWEISER,2007,0.38,0,0.38568815
770,BUDWEISER,2008,0.356,0,0.420551725
770,BUDWEISER,2009,0.341,0,0.448590513
770,BUDWEISER,2010,0.379,0,0.4628236
770,BUDWEISER,2011,0.382,0,0.45877715
770,COORS,2006,0.372,0,0.063815013
770,COORS,2007,0.38,0,0.072482825
770,COORS,2008,0.356,0,0.08149335
770,COORS,2009,0.341,0,0.083486763
770,COORS,2010,0.379,0,0.087822988
770,COORS,2011,0.382,0,0.0953304
770,CORONA,2006,0.372,0,0.0572069
770,CORONA,2007,0.38,0,0.071344625
770,CORONA,2008,0.356,0,0.070589338
770,CORONA,2009,0.341,0,0.06450585
770,CORONA,2010,0.379,0,0.061877825
770,CORONA,2011,0.382,0,0.059909525
770,MILLER,2006,0.372,0,0.094652575
770,MILLER,2007,0.38,0,0.094323675
770,MILLER,2008,0.356,0,0.1035008
770,MILLER,2009,0.341,0,0.094595575
770,MILLER,2010,0.379,0,0.08868725
770,MILLER,2011,0.382,0,0.093921213
770,OTHERBEER,2006,0.372,0,0.292453963
770,OTHERBEER,2007,0.38,0,0.322859825
770,OTHERBEER,2008,0.356,0,0.337510013
770,OTHERBEER,2009,0.341,0,0.371220475
770,OTHERBEER,2010,0.379,0,0.348328025
770,OTHERBEER,2011,0.382,0,0.369360338
790,BUDWEISER,2006,0.37,0,0.618173713
790,BUDWEISER,2007,0.402,0,0.626820125
790,BUDWEISER,2008,0.362,0,0.710625538
790,BUDWEISER,2009,0.357,1,0.712452788
790,BUDWEISER,2010,0.449,0,0.78603655
790,BUDWEISER,2011,0.447,0,0.771790988
790,COORS,2006,0.37,0,0.1288705
790,COORS,2007,0.402,0,0.1373744
790,COORS,2008,0.362,0,0.155059775
790,COORS,2009,0.357,1,0.154088875
790,COORS,2010,0.449,0,0.170606788
790,COORS,2011,0.447,0,0.177975338
790,CORONA,2006,0.37,0,0.105743775
790,CORONA,2007,0.402,0,0.11750175
790,CORONA,2008,0.362,0,0.131868775
790,CORONA,2009,0.357,0,0.121880825
790,CORONA,2010,0.449,0,0.116015963
790,CORONA,2011,0.447,0,0.121001625
790,MILLER,2006,0.37,0,0.140698538
790,MILLER,2007,0.402,0,0.145037475
790,MILLER,2008,0.362,0,0.155954913
790,MILLER,2009,0.357,1,0.1659624
790,MILLER,2010,0.449,0,0.1592363
790,MILLER,2011,0.447,0,0.163478188
790,OTHERBEER,2006,0.37,0,0.538563813
790,OTHERBEER,2007,0.402,0,0.59278795
790,OTHERBEER,2008,0.362,0,0.619076338
790,OTHERBEER,2009,0.357,1,0.6254605
790,OTHERBEER,2010,0.449,0,0.623639488
790,OTHERBEER,2011,0.447,0,0.636980925
803,BUDWEISER,2006,0.342,0,0.530418325
803,BUDWEISER,2007,0.335,0,0.577234075
803,BUDWEISER,2008,0.361,0,0.614940025
803,BUDWEISER,2009,0.353,0,0.663872988
803,BUDWEISER,2010,0.394,0,0.66485565
803,BUDWEISER,2011,0.401,0,0.601723388
803,COORS,2006,0.342,0,0.223875838
803,COORS,2007,0.335,0,0.239446563
803,COORS,2008,0.361,0,0.261092563
803,COORS,2009,0.353,0,0.284171813
803,COORS,2010,0.394,0,0.30274945
803,COORS,2011,0.401,0,0.290759388
803,CORONA,2006,0.342,0,0.26209955
803,CORONA,2007,0.335,0,0.314910588
803,CORONA,2008,0.361,0,0.304044313
803,CORONA,2009,0.353,0,0.28046475
803,CORONA,2010,0.394,0,0.2926818
803,CORONA,2011,0.401,0,0.240553363
803,MILLER,2006,0.342,0,0.2465838
803,MILLER,2007,0.335,0,0.27689155
803,MILLER,2008,0.361,0,0.268920938
803,MILLER,2009,0.353,0,0.245178588
803,MILLER,2010,0.394,0,0.220537475
803,MILLER,2011,0.401,0,0.199620625
803,OTHERBEER,2006,0.342,0,0.696333825
803,OTHERBEER,2007,0.335,0,0.802388138
803,OTHERBEER,2008,0.361,0,0.854921788
803,OTHERBEER,2009,0.353,0,0.8498843
803,OTHERBEER,2010,0.394,0,0.942045888
803,OTHERBEER,2011,0.401,0,0.874609088
807,BUDWEISER,2006,0.377,0,0.364603838
807,BUDWEISER,2007,0.367,0,0.3851717
807,BUDWEISER,2008,0.403,0,0.36491295
807,BUDWEISER,2009,0.355,0,0.38546315
807,BUDWEISER,2010,0.408,0,0.401317688
807,BUDWEISER,2011,0.427,0,0.377167225
807,COORS,2006,0.377,0,0.171456113
807,COORS,2007,0.367,0,0.196791625
807,COORS,2008,0.403,0,0.211035963
807,COORS,2009,0.355,0,0.235159413
807,COORS,2010,0.408,0,0.250397675
807,COORS,2011,0.427,0,0.2549959
807,CORONA,2006,0.377,0,0.215089613
807,CORONA,2007,0.367,0,0.250892425
807,CORONA,2008,0.403,0,0.253544213
807,CORONA,2009,0.355,0,0.251587825
807,CORONA,2010,0.408,0,0.250047813
807,CORONA,2011,0.427,0,0.210796838
807,MILLER,2006,0.377,0,0.150963163
807,MILLER,2007,0.367,0,0.16350685
807,MILLER,2008,0.403,0,0.148522113
807,MILLER,2009,0.355,0,0.140122713
807,MILLER,2010,0.408,0,0.127982513
807,MILLER,2011,0.427,0,0.121715463
807,OTHERBEER,2006,0.377,0,0.618739938
807,OTHERBEER,2007,0.367,0,0.726228338
807,OTHERBEER,2008,0.403,0,0.727268525
807,OTHERBEER,2009,0.355,0,0.759962775
807,OTHERBEER,2010,0.408,0,0.838883738
807,OTHERBEER,2011,0.427,0,0.7975237
819,BUDWEISER,2006,0.544,1,0.397606475
819,BUDWEISER,2007,0.413,0,0.448170088
819,BUDWEISER,2008,0.419,0,0.477769925
819,BUDWEISER,2009,0.428,0,0.542792188
819,BUDWEISER,2010,0.437,0,0.567904975
819,BUDWEISER,2011,0.473,0,0.5512279
819,COORS,2006,0.544,1,0.131965213
819,COORS,2007,0.413,0,0.176473888
819,COORS,2008,0.419,0,0.1900093
819,COORS,2009,0.428,0,0.219338188
819,COORS,2010,0.437,0,0.249433725
819,COORS,2011,0.473,0,0.262368263
819,CORONA,2006,0.544,0,0.128629063
819,CORONA,2007,0.413,0,0.151023188
819,CORONA,2008,0.419,0,0.160373563
819,CORONA,2009,0.428,0,0.15022195
819,CORONA,2010,0.437,0,0.148998388
819,CORONA,2011,0.473,0,0.12701635
819,MILLER,2006,0.544,1,0.16860855
819,MILLER,2007,0.413,0,0.204120925
819,MILLER,2008,0.419,0,0.207986363
819,MILLER,2009,0.428,0,0.20077865
819,MILLER,2010,0.437,0,0.1923914
819,MILLER,2011,0.473,0,0.178215138
819,OTHERBEER,2006,0.544,1,0.692366813
819,OTHERBEER,2007,0.413,0,0.890473538
819,OTHERBEER,2008,0.419,0,0.916868925
819,OTHERBEER,2009,0.428,0,0.95176895
819,OTHERBEER,2010,0.437,0,1.023692338
819,OTHERBEER,2011,0.473,0,0.997651663
820,BUDWEISER,2006,0.444,1,0.330108063
820,BUDWEISER,2007,0.39,0,0.446366838
820,BUDWEISER,2008,0.39,0,0.484982488
820,BUDWEISER,2009,0.374,0,0.526997363
820,BUDWEISER,2010,0.402,0,0.529740175
820,BUDWEISER,2011,0.394,0,0.48939415
820,COORS,2006,0.444,1,0.231689538
820,COORS,2007,0.39,0,0.34770565
820,COORS,2008,0.39,0,0.33466445
820,COORS,2009,0.374,0,0.389139088
820,COORS,2010,0.402,0,0.411032588
820,COORS,2011,0.394,0,0.404376188
820,CORONA,2006,0.444,1,0.097167463
820,CORONA,2007,0.39,0,0.145783038
820,CORONA,2008,0.39,0,0.141879213
820,CORONA,2009,0.374,0,0.129251113
820,CORONA,2010,0.402,0,0.13551745
820,CORONA,2011,0.394,0,0.108428688
820,MILLER,2006,0.444,1,0.095657325
820,MILLER,2007,0.39,0,0.1479295
820,MILLER,2008,0.39,0,0.153883375
820,MILLER,2009,0.374,0,0.1587283
820,MILLER,2010,0.402,0,0.13859225
820,MILLER,2011,0.394,0,0.120819888
820,OTHERBEER,2006,0.444,1,0.510044813
820,OTHERBEER,2007,0.39,0,0.829456513
820,OTHERBEER,2008,0.39,0,0.861584713
820,OTHERBEER,2009,0.374,0,0.915301325
820,OTHERBEER,2010,0.402,0,0.9857689
820,OTHERBEER,2011,0.394,0,0.93274075
825,BUDWEISER,2006,0.391,0,0.520076313
825,BUDWEISER,2007,0.404,0,0.556817963
825,BUDWEISER,2009,0.356,0,0.611144288
825,BUDWEISER,2010,0.441,0,0.64282685
825,BUDWEISER,2011,0.455,0,0.579672663
825,COORS,2006,0.391,0,0.323013413
825,COORS,2007,0.404,0,0.347414525
825,COORS,2009,0.356,0,0.416852863
825,COORS,2010,0.441,0,0.430218538
825,COORS,2011,0.455,0,0.4026452
825,CORONA,2006,0.391,0,0.231083575
825,CORONA,2007,0.404,0,0.26843485
825,CORONA,2009,0.356,0,0.244376275
825,CORONA,2010,0.441,0,0.249615738
825,CORONA,2011,0.455,0,0.206779138
825,MILLER,2006,0.391,0,0.3217155
825,MILLER,2007,0.404,0,0.353989313
825,MILLER,2009,0.356,0,0.297987938
825,MILLER,2010,0.441,0,0.267164225
825,MILLER,2011,0.455,0,0.235654488
825,OTHERBEER,2006,0.391,0,0.866007663
825,OTHERBEER,2007,0.404,0,0.970501825
825,OTHERBEER,2009,0.356,0,1.040799875
825,OTHERBEER,2010,0.441,0,1.0984373
825,OTHERBEER,2011,0.455,0,1.004844988
839,BUDWEISER,2006,0.428,0,0.580437425
839,BUDWEISER,2007,0.422,1,0.661733813
839,BUDWEISER,2008,0.44,0,0.643326838
839,BUDWEISER,2009,0.447,0,0.70238635
839,BUDWEISER,2010,0.455,0,0.646069525
839,BUDWEISER,2011,0.497,0,0.603858025
839,COORS,2006,0.428,0,0.164726013
839,COORS,2007,0.422,1,0.173604413
839,COORS,2008,0.44,0,0.186277813
839,COORS,2009,0.447,0,0.204690713
839,COORS,2010,0.455,0,0.19363305
839,COORS,2011,0.497,0,0.186272325
839,CORONA,2006,0.428,0,0.17389765
839,CORONA,2007,0.422,0,0.207597013
839,CORONA,2008,0.44,0,0.1786733
839,CORONA,2009,0.447,0,0.160636625
839,CORONA,2010,0.455,0,0.1625837
839,CORONA,2011,0.497,0,0.136603
839,MILLER,2006,0.428,0,0.328647363
839,MILLER,2007,0.422,1,0.369959738
839,MILLER,2008,0.44,0,0.336526513
839,MILLER,2009,0.447,0,0.320397338
839,MILLER,2010,0.455,0,0.262284538
839,MILLER,2011,0.497,0,0.240578313
839,OTHERBEER,2006,0.428,0,0.58106115
839,OTHERBEER,2007,0.422,1,0.664028563
839,OTHERBEER,2008,0.44,0,0.638043075
839,OTHERBEER,2009,0.447,0,0.627649288
839,OTHERBEER,2010,0.455,0,0.618748788
839,OTHERBEER,2011,0.497,0,0.594701775
862,BUDWEISER,2006,0.404,0,0.438651825
862,BUDWEISER,2007,0.399,0,0.485412463
862,BUDWEISER,2008,0.405,0,0.4781267
862,BUDWEISER,2009,0.389,0,0.481923475
862,BUDWEISER,2010,0.441,0,0.492134188
862,BUDWEISER,2011,0.412,0,0.4803436
862,COORS,2006,0.404,0,0.195328475
862,COORS,2007,0.399,0,0.231287688
862,COORS,2008,0.405,0,0.255423188
862,COORS,2009,0.389,0,0.277433525
862,COORS,2010,0.441,0,0.297180025
862,COORS,2011,0.412,0,0.314173613
862,CORONA,2006,0.404,0,0.1823081
862,CORONA,2007,0.399,0,0.21466955
862,CORONA,2008,0.405,0,0.1977154
862,CORONA,2009,0.389,0,0.18926615
862,CORONA,2010,0.441,0,0.19355045
862,CORONA,2011,0.412,0,0.156527775
862,MILLER,2006,0.404,0,0.130890775
862,MILLER,2007,0.399,0,0.1424924
862,MILLER,2008,0.405,0,0.126284088
862,MILLER,2009,0.389,0,0.118916525
862,MILLER,2010,0.441,0,0.109519313
862,MILLER,2011,0.412,0,0.105161988
862,OTHERBEER,2006,0.404,0,0.506482463
862,OTHERBEER,2007,0.399,0,0.588555675
862,OTHERBEER,2008,0.405,0,0.58441865
862,OTHERBEER,2009,0.389,0,0.612429338
862,OTHERBEER,2010,0.441,0,0.649126438
862,OTHERBEER,2011,0.412,0,0.607445525
